date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:11	14520/14520	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:09%20GMT	https://static.wixstatic.com/media/a25ca6_ac44a221e00b4e7daf185239cfb63cb0~mv2.jpg/v1/crop/x_378,y_0,w_4232,h_3326/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1730%20(1).jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/a25ca6_ac44a221e00b4e7daf185239cfb63cb0_mv2.jpg/v1/crop/x_378,y_0,w_4232,h_3326/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_av/RAW1730%20(1).jpg	(from https://www.kirpaproperties.com/)
14:06:11	16844/16844	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:10%20GMT	https://static.wixstatic.com/media/a25ca6_203397dc8d7d4ebab417a52353b7ca10~mv2.jpg/v1/crop/x_371,y_0,w_4142,h_3255/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1297.jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/a25ca6_203397dc8d7d4ebab417a52353b7ca10_mv2.jpg/v1/crop/x_371,y_0,w_4142,h_3255/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1297.jpg	(from https://www.kirpaproperties.com/)
14:06:11	41280/41280	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:10%20GMT	https://static.wixstatic.com/media/a25ca6_097b1e79cdc14e9fac304304eeef2f54~mv2.jpg/v1/crop/x_0,y_0,w_1302,h_1024/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/PREETY%20VIJAYVARGIYA_edited.jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/a25ca6_097b1e79cdc14e9fac304304eeef2f54_mv2.jpg/v1/crop/x_0,y_0,w_1302,h_1024/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_av/PREETY%20VIJAYVARGIYA_edited.30	(from https://www.kirpaproperties.com/)
14:06:12	15117/15117	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:11%20GMT	https://static.wixstatic.com/media/a25ca6_ef159c99cece4c5294f3a2632307123f~mv2.jpg/v1/crop/x_365,y_0,w_4078,h_3205/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1341.jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/a25ca6_ef159c99cece4c5294f3a2632307123f_mv2.jpg/v1/crop/x_365,y_0,w_4078,h_3205/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1341.jpg	(from https://www.kirpaproperties.com/)
14:06:13	12285/12285	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:11%20GMT	https://static.wixstatic.com/media/a25ca6_73754511be6c46fd84715425651ed028~mv2.jpg/v1/crop/x_398,y_0,w_4443,h_3492/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1709.jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/a25ca6_73754511be6c46fd84715425651ed028_mv2.jpg/v1/crop/x_398,y_0,w_4443,h_3492/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1709.jpg	(from https://www.kirpaproperties.com/)
14:06:14	15593/15593	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:12%20GMT	https://static.wixstatic.com/media/a25ca6_d65565f4e0ba4993a5629712c0c5630a~mv2.jpg/v1/crop/x_399,y_0,w_4455,h_3501/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1742.jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/a25ca6_d65565f4e0ba4993a5629712c0c5630a_mv2.jpg/v1/crop/x_399,y_0,w_4455,h_3501/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1742.jpg	(from https://www.kirpaproperties.com/)
14:06:14	15143/15143	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:13%20GMT	https://static.wixstatic.com/media/a25ca6_45152ac30c3f474194debc367df80f05~mv2.jpg/v1/crop/x_386,y_0,w_4308,h_3386/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1357.jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/a25ca6_45152ac30c3f474194debc367df80f05_mv2.jpg/v1/crop/x_386,y_0,w_4308,h_3386/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1357.jpg	(from https://www.kirpaproperties.com/)
14:06:15	11700/11700	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Dec%202025%2009:06:13%20GMT	https://static.wixstatic.com/media/e27d97_50e594fd9fda4838865631c00b5751b5~mv2.png/v1/fill/w_140,h_110,al_c,lg_1,q_85,enc_avif,quality_auto/RAW1474.png	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/e27d97_50e594fd9fda4838865631c00b5751b5_mv2.png/v1/fill/w_140,h_110,al_c,lg_1,q_85,enc_avif,quality_auto/RAW1474.png	(from https://www.kirpaproperties.com/)
14:06:15	15446/15446	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:14%20GMT	https://static.wixstatic.com/media/a25ca6_c5a5c671b563489c9b39c759dbdd7624~mv2.jpg/v1/crop/x_400,y_0,w_4467,h_3511/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1555.jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/a25ca6_c5a5c671b563489c9b39c759dbdd7624_mv2.jpg/v1/crop/x_400,y_0,w_4467,h_3511/fill/w_355,h_279,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/RAW1555.jpg	(from https://www.kirpaproperties.com/)
14:06:16	3213/3213	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Dec%202025%2009:06:14%20GMT	https://static.wixstatic.com/media/e27d97_45d009a663ae45d3b727541eccd1e09e~mv2.jpg/v1/fill/w_147,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/e27d97_45d009a663ae45d3b727541eccd1e09e~mv2.jpg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/static.wixstatic.com/media/e27d97_45d009a663ae45d3b727541eccd1e09e_mv2.jpg/v1/fill/w_147,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/e27d97_45d009a663ae45d3b727541eccd1e09e_mv2.jpg	(from https://www.kirpaproperties.com/)
14:06:18	2209/2209	---MCZ	400	error ('Bad%20Request')	text/html	date:Thu,%2025%20Dec%202025%2009:06:15%20GMT	https://www.kirpaproperties.com/e27d97_d8ec1e9ba9584f47a068ccf117237b0f.svg	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/www.kirpaproperties.com/e27d97_d8ec1e9ba9584f47a068ccf117237b0f.39.delayed	(from https://www.kirpaproperties.com/)
14:06:20	38632/38632	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Dec%202025%2006:56:00%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/603140309_1745071013546343_9077139547534603234_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=eHMAz8O0Zi0Q7kNvwHxWipI&_nc_oc=AdmM_S3V7Y0KCocToVWAvPmHZXNeh6HBtNUUoYcuOe7vURW6x9E2dphHcFJRjGSG3nY&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfkOF9LKrYK7R7Y7dmG3SsYz7eGDPkaWEGZ0dJUH_fJC2Q&oe=6951BA6C	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/603140309_1745071013546343_9077139547534603234_n947c.jpg	(from https://www.kirpaproperties.com/)
14:06:21	48084/48084	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Dec%202025%2014:58:53%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/598137583_859926010289577_2659993431790039515_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=h7ovw7h1y9IQ7kNvwEAVwQj&_nc_oc=AdlB1g7L26JQDKFImXdnlt7mRHar-pLehKyaKiGMjD7OJPsTXR9_P9ujbzQOWTlhtU4&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AflCMFp0DePh4b52yF2zi16Tl65TdkyIoU0Ua0vnz2-5AQ&oe=6951C257	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/598137583_859926010289577_2659993431790039515_ndbcb.jpg	(from https://www.kirpaproperties.com/)
14:06:21	28639/28639	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Dec%202025%2007:59:33%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/588641826_877123088159991_7063366973830740965_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=hc7-47N3KUEQ7kNvwFWDbkd&_nc_oc=AdkLjFmmU710Y8AWKk0mrM_HfOS1nQG_a4HAhrw-iZoykSzEQChHvmvPJICjFG_mg5g&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_Afl2Cau4laPVdS17WTbo9kFIg915-GdMvc5whro9Kac8yA&oe=6951C333	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/588641826_877123088159991_7063366973830740965_n253a.jpg	(from https://www.kirpaproperties.com/)
14:06:23	54264/54264	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Dec%202025%2007:06:52%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/590406203_1233133152198874_6753733126551445238_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=u5egM_M6jDIQ7kNvwHOfmHZ&_nc_oc=AdkTxObTjTnLDCXT6gEm_RF6H5Wmm2D9PVVmNVmsQbGWGuV6jT3uHD6NkK9rqoxLMCY&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfmJDZHrTJulioJx6kniJBgcmzbqwErLcJBV6cCU297MEg&oe=6951A40A	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/590406203_1233133152198874_6753733126551445238_nbd3d.jpg	(from https://www.kirpaproperties.com/)
14:06:23	156667/156667	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2008:28:50%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/590420403_17903876775304259_3583657082984578842_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=VNg5KW1VizkQ7kNvwHEEZLp&_nc_oc=Adlk67VXCw3Q4napQfu5IhvYSP5u0zJuQ1rYzFSNDVQxDgrt9BLp6DcSDwjBmIDwOy8&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_Afkw5BpaEbPQaXa8TtcE-FGfwXMxBzwv9pEd-M8W7y_rgw&oe=6951B3A3	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.82787-15/590420403_17903876775304259_3583657082984578842_nbd73.jpg	(from https://www.kirpaproperties.com/)
14:06:24	53472/53472	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Nov%202025%2007:28:41%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/587013992_1557380735400777_1757228609565888408_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=Z_CoD6cOcywQ7kNvwG843Yr&_nc_oc=AdnFO_jNH84Ee0T2Ow-7pCnvJqpcNcvM1D1GUm4danKORZEYWbwA1jnJE4zv_6mylfU&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfkYSX8uqwuzFNLutvnYUlUm775zFa0iR4RTC_jRfqAsfQ&oe=695199C9	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/587013992_1557380735400777_1757228609565888408_n36b5.jpg	(from https://www.kirpaproperties.com/)
14:06:24	233977/233977	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Dec%202025%2007:01:55%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/587935066_17903087595304259_368805904485534974_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=LbVlCdH5czgQ7kNvwEVWBUa&_nc_oc=AdkQZE4n8ZHMpsJMa18G6G4fqq7fug-0MtgLV8WIOsrCXlfiNrbrDJh0OFxISUJhlq8&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfnlzAThpschr0_sDgYasZlkhMmQaW6n61nyIUs2noJzyQ&oe=6951C590	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.82787-15/587935066_17903087595304259_368805904485534974_n72d8.jpg	(from https://www.kirpaproperties.com/)
14:06:24	35722/35722	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2011:38:03%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/574476607_875165901638366_436079432959730156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=VzAJGQEMNyoQ7kNvwGgI5iY&_nc_oc=AdnzcgbxId7Y7onRpcF-6sSPLKZPq22jwOzRHWx9nAUWNADYXcF1H5SbsJEWlJkhXi8&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfmBVEzTIpqxEsyI20hGOdrwSXsGev5TrqrDgODwUgYSew&oe=6951A6A8	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/574476607_875165901638366_436079432959730156_n978f.jpg	(from https://www.kirpaproperties.com/)
14:06:25	90880/90880	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Nov%202025%2007:50:14%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/573106618_846501797893624_3565299588081504824_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=Cq3iOnKA4hAQ7kNvwHy7E4w&_nc_oc=AdlZlm506qarC8eAWhoDqlv2U0NhVfhg0ADCC7SOsdcFo66FyqFJ6GfaPguwM7UaGJQ&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfnFPMKp2h1PS37nc1YSoiiEnC0_l-RPTYFdZUeEYCVnUQ&oe=6951AE01	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/573106618_846501797893624_3565299588081504824_n3347.jpg	(from https://www.kirpaproperties.com/)
14:06:25	315977/315977	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Nov%202025%2011:34:55%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/582109899_17901708777304259_91125200480285128_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=tS7IQdCKUgwQ7kNvwGvC1Ic&_nc_oc=Adlae7UirUMHyq9c_dqjcJIzcOMN-gKjiK1xoyvUizUiWu7rRWqDmEJwVmMSdMcb31I&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfkkgmSqq33Uonotpvzn5nplrqzfvKFRBVzH-UwGWXhGyA&oe=6951988F	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.82787-15/582109899_17901708777304259_91125200480285128_n76a8.jpg	(from https://www.kirpaproperties.com/)
14:06:26	28785/28785	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202025%2010:13:15%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/565810105_808841218419300_324423956187950155_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=K8GuofO6casQ7kNvwFdBYAy&_nc_oc=AdlekGxOEOIXHJDuVlyVBl88dnnkkBo8ONe9wYai8OS_Z31YQXc1gnRj1fA0AwcQKYI&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfneAzK-C24WAJpxCWbQ8AE4Ty3SQ4cYCt7UkrqIvu2GeQ&oe=6951A512	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/565810105_808841218419300_324423956187950155_n986a.jpg	(from https://www.kirpaproperties.com/)
14:06:26	262913/262913	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Nov%202025%2009:30:16%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/572645974_17899831968304259_7350163967670872004_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=rUX-QBeRwDcQ7kNvwHdNkVq&_nc_oc=AdnQN3ohlWt7f7qDRWd9hM_QYzJyqPfKYWAjEc1MtjbHvNw_bzN50gkto9T4pI4Xz1g&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_Afk1QKE0-yYOBoDRhlIWh2JC_onN-5Vd9jvJdeUdH-F5JQ&oe=6951BF07	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.82787-15/572645974_17899831968304259_7350163967670872004_n400f.jpg	(from https://www.kirpaproperties.com/)
14:06:26	229969/229969	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202025%2004:21:53%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/556121007_17896345800304259_635513475671601636_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=elD8_RdVge0Q7kNvwFgYEtp&_nc_oc=Adk5EgiU_JupRjHNFJnFWBuPrrONwM15L-A_I3YhZ5sfx2AguaAM17lrfI_YzKJfBjI&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AflcTCIUytecvx391K1freRJky7NwQqR9oJqEvf7bAgpdQ&oe=6951999F	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.82787-15/556121007_17896345800304259_635513475671601636_nac06.jpg	(from https://www.kirpaproperties.com/)
14:06:26	25925/25925	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Sep%202025%2012:10:16%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/551071331_1440381093913714_4358958761102925663_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=ORfGLD-pqPgQ7kNvwHRdS8w&_nc_oc=AdmR4vYer4sMg6Z_IuO9HnjNLR5bFzZ-6DVuT1wsBeSIGit0ZWySwtkL_Qn48SP1fHk&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_Afnlwb0bLvz8LH0fAiUONeG8gnVFw4e0ueey6UfSYwwE4A&oe=6951981D	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/551071331_1440381093913714_4358958761102925663_nab2f.jpg	(from https://www.kirpaproperties.com/)
14:06:27	48753/48753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Sep%202025%2012:33:47%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/548684645_1448241456480444_6039741493422112315_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=qoKeDAV4FwkQ7kNvwFmEAvH&_nc_oc=Adn747v6uTH5wYTWsIKeisVBv-SqfJzRneMKv1tw8IqcQ0I5lj1ntRxWLDqeG0vHxNc&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_Afmvk2qnu70lVNw6JBRGQGyXviscNtMGmHkYS1_KgIdcmg&oe=69519E5E	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/548684645_1448241456480444_6039741493422112315_n5c02.jpg	(from https://www.kirpaproperties.com/)
14:06:27	51254/51254	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2012:51:08%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/548137030_1830168295047126_2909786968876857266_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=9XLsxwrj69gQ7kNvwEzrYMI&_nc_oc=Adk9ag1jZrZZaDZEK68Z2Kci4MExOGepiLsgG94z_vBDEudC0jates-eUSEca2G5muY&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfnqNMIh9J-ffYayQ8_X8IIjWjixtfRuOuG2Zjqii6cYSw&oe=6951C446	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/548137030_1830168295047126_2909786968876857266_n446f.jpg	(from https://www.kirpaproperties.com/)
14:06:27	51342/51342	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Sep%202025%2014:52:05%20GMT	https://scontent-phx1-1.cdninstagram.com/v/t51.71878-15/541259019_1432628664665605_5846867986725658073_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=o6NpVCLLELcQ7kNvwHkl43N&_nc_oc=AdnWAvPlLZlP4IIsbuKR3HIt1PnD66HRbAK-5sCDodTS0Duh47TrLmEiPc6QiHVASc8&_nc_zt=23&_nc_ht=scontent-phx1-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=rmKHeYhqL3c8JKJzYqUH1A&oh=00_AfkniKOaDKJaSngrQ1mK3AwyZu72TYfBYWpxk3KyN_DxgQ&oe=6951A41C	C:/Users/mians/Downloads/Final%20Mysha/final%20mysha/scontent-phx1-1.cdninstagram.com/v/t51.71878-15/541259019_1432628664665605_5846867986725658073_nb35f.jpg	(from https://www.kirpaproperties.com/)
